Points For,Points Against,Strength of Schedule,Yards Per Play,Turnovers,Yards From Penalties,Offensive Rating,Defensive Rating,Location
7.3125,0.625,-0.7,1.5,0.25,12.25,7.1,-1.2000000000000002,-1.0
3.25,-2.0,-1.5,0.39999999999999947,0.5,1.0625,2.7,0.9999999999999996,1.0
-1.6875,1.4375,-0.2,0.0,0.8125,1.9375,-3.3,-0.20000000000000018,1.0
-3.375,-1.8125,-1.4,-0.5,-0.1875,0.4375,-4.5,1.4999999999999996,-1.0
-5.375,5.5,0.8999999999999999,0.20000000000000018,1.3125,1.4375,-5.5,-4.6,-1.0
0.8125,5.375,-0.39999999999999997,0.2999999999999998,0.6875,-0.1875,1.1,-6.2,1.0
-5.375,5.5,0.8999999999999999,0.20000000000000018,1.3125,1.4375,-5.5,-4.6,1.0
-4.9375,9.5,2.5999999999999996,0.39999999999999947,0.5,11.625,-4.0,-7.9,1.0
-11.5625,3.1875,0.7,-0.6000000000000005,0.8125,6.5,-12.0,-2.0,-1.0
-2.3125,-3.625,-1.1,-0.5,-0.3125,4.1875,-2.0,2.0999999999999996,-1.0
-1.875,-5.5,-0.3,-0.39999999999999947,-0.125,-4.125,-2.7,5.8,1.0
-5.5625,-1.4375,0.8,-0.1999999999999993,0.375,-4.625,-4.9,1.4,-1.0
0.9375,-2.25,1.0,0.3000000000000007,-0.125,2.0625,1.4,2.6,1.0
-3.9375,0.5,1.7,-0.1999999999999993,0.0625,6.125,-4.3,1.5,-1.0
5.875,0.5,-0.2,0.6000000000000005,-0.75,-14.1875,6.199999999999999,-1.1,1.0
3.625,-2.1875,0.30000000000000004,0.40000000000000036,-0.125,-7.6875,3.6999999999999997,2.3,-1.0
1.8125,1.3125,0.4,0.10000000000000053,-0.0625,9.875,1.3000000000000003,-0.6000000000000001,1.0
-1.75,-1.5,-0.3,-0.1999999999999993,-0.375,2.0625,-1.9,1.0999999999999999,-1.0
-4.6875,-6.1875,-0.2,-0.7999999999999998,-0.0625,-0.875,-4.4,5.5,-1.0
3.625,-2.1875,0.30000000000000004,0.40000000000000036,-0.125,-7.6875,3.6999999999999997,2.3,1.0
-10.3125,-1.8125,-0.39999999999999997,-0.5999999999999996,0.0625,-3.375,-9.8,0.6999999999999997,1.0
-1.75,-1.5,-0.3,-0.1999999999999993,-0.375,2.0625,-1.9,1.0999999999999999,1.0
-5.875,-1.25,2.4000000000000004,-0.39999999999999947,-0.4375,-4.25,-5.8,3.5,-1.0
-3.5625,-8.75,-1.5,-0.8999999999999995,-1.125,-5.625,-3.9,7.5,1.0
-1.875,-5.5,-0.3,-0.39999999999999947,-0.125,-4.125,-2.7,5.8,-1.0
0.5625,5.0625,-0.30000000000000004,-0.1999999999999993,0.6875,6.0,1.2999999999999998,-6.2,-1.0
0.875,0.5,0.5999999999999999,-0.39999999999999947,0.4375,-1.875,1.6,-0.7000000000000002,1.0
-1.625,3.0625,-2.8,-0.8999999999999995,0.375,3.375,-1.0,-6.5,-1.0
5.5,7.8125,-1.5,0.10000000000000053,0.0625,-10.25,6.1,-9.9,-1.0
0.25,5.75,-1.8,-0.5999999999999996,0.5625,-2.3125,1.6,-9.0,1.0
-6.25,6.0625,1.1,-0.8999999999999995,0.375,-0.3125,-5.9,-5.300000000000001,1.0
-1.6875,6.25,-0.5000000000000001,-0.5999999999999996,0.625,10.5625,-0.8,-7.7,1.0
-5.5,9.875,1.1999999999999997,-0.5,0.375,9.5,-3.5,-10.7,-1.0
0.875,0.5,0.5999999999999999,-0.39999999999999947,0.4375,-1.875,1.6,-0.7000000000000002,-1.0
4.0,4.1875,-0.8,0.20000000000000018,-0.125,-2.75,4.3,-5.300000000000001,1.0
-6.4375,7.25,0.7,-1.0,0.75,12.75,-5.1,-8.0,1.0
1.4375,8.625,-0.9000000000000001,-0.39999999999999947,0.75,13.8125,1.2000000000000002,-9.4,-1.0
4.0,4.1875,-0.8,0.20000000000000018,-0.125,-2.75,4.3,-5.300000000000001,-1.0
-4.3125,7.8125,0.3999999999999999,-0.6999999999999993,0.875,10.0625,-4.4,-7.300000000000001,1.0
-2.6875,2.5625,0.09999999999999987,-0.8999999999999995,0.9375,0.6875,-2.0,-3.2,1.0
-6.4375,7.25,0.7,-1.0,0.75,12.75,-5.1,-8.0,-1.0
-6.1875,0.125,1.2999999999999998,-0.09999999999999964,0.625,1.625,-6.6,1.6,1.0
2.4375,-7.375,-1.1,0.09999999999999964,-0.1875,1.25,1.6,7.199999999999999,1.0
-3.75,3.875,0.09999999999999998,0.20000000000000018,0.0625,2.8125,-4.2,-3.3000000000000003,-1.0
-14.75,-4.5,0.7999999999999999,-1.2999999999999998,0.1875,-10.4375,-16.2,6.9,1.0
-0.25,-5.75,1.8,0.5999999999999996,-0.5625,2.3125,-1.6,9.0,-1.0
-12.375,-2.1875,1.1,-0.9000000000000004,0.125,6.6875,-13.1,4.2,1.0
6.5,-4.75,-0.30000000000000004,1.2000000000000002,-0.4375,12.4375,6.0,5.0,-1.0
-14.75,-4.5,0.7999999999999999,-1.2999999999999998,0.1875,-10.4375,-16.2,6.9,-1.0
-4.5625,2.0625,2.2,-0.09999999999999964,0.3125,12.375,-6.0,1.7000000000000002,1.0
-6.1875,1.25,0.8999999999999999,-0.7999999999999998,0.125,1.125,-6.6,0.20000000000000018,-1.0
-6.1875,-0.6875,-0.6000000000000001,-0.5999999999999996,-0.3125,-2.5625,-7.5,1.4000000000000001,1.0
-2.4375,-6.625,-1.3,0.20000000000000018,0.25,1.75,-3.6,6.5,-1.0
-0.8125,-5.375,0.39999999999999997,-0.2999999999999998,-0.6875,0.1875,-1.1,6.2,-1.0
-1.875,-2.6875,-1.0,-0.2999999999999998,-0.1875,5.6875,-2.6,2.5,1.0
2.4375,-7.375,-1.1,0.09999999999999964,-0.1875,1.25,1.6,7.199999999999999,-1.0
-6.1875,1.25,0.8999999999999999,-0.7999999999999998,0.125,1.125,-6.6,0.20000000000000018,1.0
-0.5625,-5.0625,0.30000000000000004,0.1999999999999993,-0.6875,-6.0,-1.2999999999999998,6.2,1.0
-1.125,-4.6875,-1.1,-0.7000000000000002,-0.8125,-8.125,-0.7999999999999998,3.4,-1.0
-7.0,2.1875,1.0,-0.8000000000000007,0.0625,6.75,-6.4,-1.8,1.0
-0.9375,2.25,-1.0,-0.3000000000000007,0.125,-2.0625,-1.4,-2.6,-1.0
-3.25,-2.5,0.3999999999999999,-0.7000000000000002,0.25,-5.3125,-3.3,3.0,1.0
0.3125,-4.5625,0.8999999999999999,-0.20000000000000018,-0.25,-7.875,0.30000000000000027,5.5,-1.0
-6.5,0.8125,-0.20000000000000007,-0.5,0.5,-6.6875,-6.3,-1.2,1.0
-2.25,1.1875,-0.20000000000000007,-0.40000000000000036,-0.0625,4.5625,-2.0999999999999996,-1.5,-1.0
-6.0625,4.8125,1.4999999999999998,-0.3000000000000007,-0.3125,3.5,-4.8,-4.5,-1.0
-3.25,-1.375,-2.1,-0.8000000000000007,-0.1875,2.125,-3.4,-0.5,1.0
-6.0625,4.8125,1.4999999999999998,-0.3000000000000007,-0.3125,3.5,-4.8,-4.5,1.0
-12.6875,-1.5,-0.4,-1.3000000000000007,0.0,-1.625,-12.8,1.4000000000000001,1.0
6.1875,-4.0625,-1.8,0.7999999999999998,-0.5625,4.125,6.3,2.1999999999999997,-1.0
3.4375,-0.875,-0.5,0.39999999999999947,-0.8125,-8.75,3.0,0.8999999999999999,-1.0
-2.25,1.1875,-0.20000000000000007,-0.40000000000000036,-0.0625,4.5625,-2.0999999999999996,-1.5,1.0
-3.25,-2.5,0.3999999999999999,-0.7000000000000002,0.25,-5.3125,-3.3,3.0,-1.0
0.5625,8.125,-1.5,0.0,0.3125,15.6875,-0.3999999999999999,-8.7,1.0
-0.875,-0.5,-0.5999999999999999,0.39999999999999947,-0.4375,1.875,-1.6,0.7000000000000002,-1.0
1.8125,-2.125,-3.5,-0.10000000000000053,-0.0625,0.8125,1.6,-1.1000000000000005,1.0
-7.3125,6.75,0.10000000000000009,-0.6000000000000005,0.3125,14.625,-6.7,-7.300000000000001,-1.0
-3.0625,-1.375,-3.7,0.0,0.375,1.3125,-3.6,-1.8000000000000003,-1.0
-6.375,9.375,0.5999999999999999,-0.10000000000000053,-0.0625,11.375,-5.1,-10.0,1.0
-0.3125,4.5625,-0.8999999999999999,0.20000000000000018,0.25,7.875,-0.30000000000000027,-5.5,1.0
-5.1875,7.3125,-0.19999999999999996,-0.2999999999999998,0.4375,11.9375,-6.0,-6.6,-1.0
-0.875,-0.5,-0.5999999999999999,0.39999999999999947,-0.4375,1.875,-1.6,0.7000000000000002,1.0
-3.5625,2.0625,-0.5,-0.5,0.5,2.5625,-3.6,-2.5,-1.0
-7.125,5.5625,0.5000000000000002,-0.5,-0.0625,1.5625,-7.5,-4.6000000000000005,-1.0
3.125,3.6875,-1.4,0.5999999999999996,-0.5625,-0.875,2.6999999999999997,-4.6000000000000005,1.0
-7.3125,6.75,0.10000000000000009,-0.6000000000000005,0.3125,14.625,-6.7,-7.300000000000001,1.0
-2.5625,5.75,-1.1,-0.20000000000000018,0.1875,12.4375,-2.4000000000000004,-7.0,-1.0
4.625,7.3125,-2.1,0.5,-0.375,-8.375,4.5,-9.2,1.0
3.125,3.6875,-1.4,0.5999999999999996,-0.5625,-0.875,2.6999999999999997,-4.6000000000000005,-1.0
-0.5625,-8.125,1.5,0.0,-0.3125,-15.6875,0.3999999999999999,8.7,-1.0
-5.75,-0.8125,1.3,-0.2999999999999998,0.125,-3.75,-5.6,2.1,1.0
4.0625,-0.8125,-0.6000000000000001,0.5,-0.6875,-24.0625,4.8999999999999995,-0.5,-1.0
-3.5625,-2.8125,-0.7,-0.2999999999999998,-0.3125,-7.8125,-3.2,1.7,1.0
2.5625,-4.4375,0.09999999999999998,0.5999999999999996,-0.875,-16.5625,3.0999999999999996,4.1,-1.0
-4.9375,1.0,-0.8,0.0,-0.125,-13.3125,-3.8000000000000003,-2.9000000000000004,1.0
-7.375,-1.625,0.0,-1.0,-0.0625,-15.0,-6.2,0.6000000000000001,-1.0
-1.8125,-1.3125,-0.4,-0.10000000000000053,0.0625,-9.875,-1.3000000000000003,0.6000000000000001,-1.0
-7.875,-1.375,1.6,-0.6000000000000005,0.0,-1.0625,-6.300000000000001,1.4,1.0
-7.6875,-2.5625,2.0,-0.5,-0.375,-14.125,-7.1,4.1,-1.0
-5.75,-0.8125,1.3,-0.2999999999999998,0.125,-3.75,-5.6,2.1,-1.0
-1.4375,-8.625,0.9000000000000001,0.39999999999999947,-0.75,-13.8125,-1.2000000000000002,9.4,1.0
4.0625,-0.8125,-0.6000000000000001,0.5,-0.6875,-24.0625,4.8999999999999995,-0.5,1.0
-3.6875,-6.8125,-0.7,-0.5,-0.0625,-14.0,-4.0,6.4,-1.0
1.8125,-3.5,-0.1,0.2999999999999998,-0.0625,-17.5625,2.3999999999999995,2.9,1.0
-7.6875,-2.5625,2.0,-0.5,-0.375,-14.125,-7.1,4.1,1.0
-14.8125,5.1875,2.2,-1.0,0.3125,5.4375,-14.7,-2.9999999999999996,1.0
-2.4375,7.375,1.1,-0.09999999999999964,0.1875,-1.25,-1.6,-7.199999999999999,-1.0
-1.8125,2.125,3.5,0.10000000000000053,0.0625,-0.8125,-1.6,1.1000000000000005,-1.0
-4.3125,4.6875,0.10000000000000009,-0.39999999999999947,0.0,4.4375,-4.2,-4.699999999999999,1.0
-8.625,8.625,2.0,-0.8999999999999995,0.3125,-0.125,-8.2,-7.0,-1.0
-8.625,7.5,2.4,-0.1999999999999993,0.8125,0.375,-8.2,-5.6,1.0
-8.9375,7.6875,4.0,-0.39999999999999947,0.0,0.75,-9.1,-3.4999999999999996,1.0
-3.25,2.0,1.5,-0.39999999999999947,-0.5,-1.0625,-2.7,-0.9999999999999996,-1.0
-8.625,8.625,2.0,-0.8999999999999995,0.3125,-0.125,-8.2,-7.0,1.0
4.0625,2.625,0.8,1.1000000000000005,-0.25,11.1875,4.3999999999999995,-2.1999999999999997,-1.0
-6.1875,11.25,1.2000000000000002,0.10000000000000053,0.25,1.5625,-5.8,-10.5,-1.0
-17.1875,2.875,1.9000000000000001,-1.3999999999999995,0.375,-11.6875,-17.8,-0.2999999999999998,1.0
-8.625,6.6875,0.5,-0.6999999999999993,-0.125,-3.8125,-9.1,-5.8,1.0
-4.875,0.75,-0.19999999999999996,0.10000000000000053,0.4375,0.5,-5.2,-0.6999999999999997,-1.0
-2.4375,7.375,1.1,-0.09999999999999964,0.1875,-1.25,-1.6,-7.199999999999999,1.0
-17.1875,2.875,1.9000000000000001,-1.3999999999999995,0.375,-11.6875,-17.8,-0.2999999999999998,-1.0
3.5,-4.125,-1.1,0.7000000000000002,-0.5625,13.875,4.0,2.5,-1.0
-9.5,0.9375,2.1,-0.7999999999999998,-0.3125,3.4375,-9.5,1.2,1.0
-5.9375,-2.5625,1.0999999999999999,-0.7999999999999998,0.25,4.4375,-5.6,3.3000000000000003,1.0
-13.9375,0.375,-0.7,-1.0,0.1875,4.3125,-13.5,-1.6,-1.0
-5.9375,-1.4375,-1.4000000000000001,-0.9000000000000004,-0.1875,11.875,-5.699999999999999,-0.20000000000000007,1.0
-3.625,2.1875,-0.30000000000000004,-0.40000000000000036,0.125,7.6875,-3.6999999999999997,-2.3,1.0
-5.5,-3.3125,-0.6,-0.7999999999999998,0.0,3.5625,-6.3999999999999995,3.5,-1.0
-8.3125,-4.0,-0.5,-1.2000000000000002,0.0625,6.8125,-8.1,3.2,1.0
-7.1875,-6.5625,-1.8,-1.2999999999999998,-1.0,2.0625,-7.6,5.199999999999999,-1.0
-7.5625,2.6875,1.4,-0.5999999999999996,0.1875,13.8125,-8.0,-0.7999999999999999,1.0
-3.625,2.1875,-0.30000000000000004,-0.40000000000000036,0.125,7.6875,-3.6999999999999997,-2.3,-1.0
-5.375,0.6875,-0.6,-0.5999999999999996,-0.25,9.75,-5.6,-1.2000000000000002,-1.0
-5.5,-3.3125,-0.6,-0.7999999999999998,0.0,3.5625,-6.3999999999999995,3.5,1.0
2.25,2.6875,-0.5,0.20000000000000018,-0.625,-6.5,2.5,-3.4,-1.0
-1.8125,3.5,0.1,-0.2999999999999998,0.0625,17.5625,-2.3999999999999995,-2.9,-1.0
-5.375,0.6875,-0.6,-0.5999999999999996,-0.25,9.75,-5.6,-1.2000000000000002,1.0
-7.5,5.4375,-0.8999999999999999,-0.5999999999999996,0.75,3.25,-6.8999999999999995,-7.0,-1.0
-9.9375,2.8125,-0.09999999999999998,-1.5999999999999996,0.8125,1.5625,-9.3,-3.5,1.0
-5.6875,2.0625,0.3,-0.7999999999999998,0.75,13.3125,-5.1,-2.4,-1.0
-6.6875,-1.625,0.8999999999999999,-1.0999999999999996,1.0625,3.4375,-6.3,2.1,-1.0
-2.5625,4.4375,-0.09999999999999998,-0.5999999999999996,0.875,16.5625,-3.0999999999999996,-4.1,1.0
-8.3125,3.625,1.2,-0.8999999999999995,1.0,12.8125,-8.7,-2.0,-1.0
-10.25,1.875,1.9000000000000001,-1.0999999999999996,0.5,2.4375,-10.2,0.0,-1.0
-10.4375,3.0625,1.5,-1.2000000000000002,0.875,15.5,-9.4,-2.7,1.0
-9.5,5.6875,1.9999999999999998,-0.7000000000000002,0.5,12.25,-7.8,-5.3999999999999995,1.0
-4.0,-4.1875,0.8,-0.20000000000000018,0.125,2.75,-4.3,5.300000000000001,-1.0
1.5,3.625,-0.7,-0.09999999999999964,0.1875,-7.5,1.7999999999999998,-4.6,1.0
-3.125,-3.6875,1.4,-0.5999999999999996,0.5625,0.875,-2.6999999999999997,4.6000000000000005,-1.0
-4.0,-4.1875,0.8,-0.20000000000000018,0.125,2.75,-4.3,5.300000000000001,1.0
-3.4375,0.875,0.5,-0.39999999999999947,0.8125,8.75,-3.0,-0.8999999999999999,1.0
-10.4375,3.0625,1.5,-1.2000000000000002,0.875,15.5,-9.4,-2.7,-1.0
-3.125,-3.6875,1.4,-0.5999999999999996,0.5625,0.875,-2.6999999999999997,4.6000000000000005,1.0
-7.75,-6.0,-0.09999999999999998,-1.0,0.625,10.0625,-8.9,6.9,-1.0
-11.9375,-0.5625,2.2,-1.1000000000000005,0.6875,23.0,-11.2,1.9,1.0
-4.0625,0.8125,0.6000000000000001,-0.5,0.6875,24.0625,-4.8999999999999995,0.5,1.0
-5.5,-7.8125,1.5,-0.10000000000000053,-0.0625,10.25,-6.1,9.9,1.0
-20.0,-6.5625,0.5,-2.0,0.6875,-2.5,-20.7,7.8,-1.0
-5.875,-0.5,0.2,-0.6000000000000005,0.75,14.1875,-6.199999999999999,1.1,-1.0
-9.8125,0.0,1.9,-0.7999999999999998,0.8125,20.3125,-10.5,2.6,1.0
-7.625,-2.0,-0.09999999999999998,-0.7999999999999998,0.375,16.25,-8.1,2.2,1.0
-11.75,-1.75,2.6,-1.0,0.3125,9.9375,-12.0,4.6,-1.0
-11.4375,-2.75,-0.9,-1.2999999999999998,0.1875,5.375,-12.0,2.3,1.0
-1.5,-3.625,0.7,0.09999999999999964,-0.1875,7.5,-1.7999999999999998,4.6,-1.0
-11.75,-1.75,2.6,-1.0,0.3125,9.9375,-12.0,4.6,1.0
-4.0625,0.8125,0.6000000000000001,-0.5,0.6875,24.0625,-4.8999999999999995,0.5,-1.0
-2.25,-2.6875,0.5,-0.20000000000000018,0.625,6.5,-2.5,3.4,1.0
-4.625,-7.3125,2.1,-0.5,0.375,8.375,-4.5,9.2,-1.0
-9.8125,0.0,1.9,-0.7999999999999998,0.8125,20.3125,-10.5,2.6,-1.0
-3.5,4.125,1.1,-0.7000000000000002,0.5625,-13.875,-4.0,-2.5,1.0
-18.875,2.5625,1.4,-2.1000000000000005,0.5625,-5.75,-19.1,-0.7999999999999998,-1.0
-12.25,8.875,3.3,-1.1000000000000005,0.25,-0.625,-11.1,-6.699999999999999,1.0
-12.6875,4.875,1.6,-1.2999999999999998,1.0625,-10.8125,-12.6,-3.4,1.0
-7.3125,-0.625,0.7,-1.5,-0.25,-12.25,-7.1,1.2000000000000002,-1.0
-8.4375,5.25,1.6,-1.2000000000000002,0.5,0.4375,-8.4,-3.7,-1.0
-6.5,4.75,0.30000000000000004,-1.2000000000000002,0.4375,-12.4375,-6.0,-5.0,1.0
-7.3125,-0.625,0.7,-1.5,-0.25,-12.25,-7.1,1.2000000000000002,1.0
-21.25,0.25,1.1,-2.5,0.625,-22.875,-22.2,1.9,-1.0
-4.0625,-2.625,-0.8,-1.1000000000000005,0.25,-11.1875,-4.3999999999999995,2.1999999999999997,1.0
-12.6875,6.0,1.2,-2.0,0.5625,-11.3125,-12.6,-4.8,-1.0
-9.4375,1.5625,2.2,-1.5,0.8125,-9.4375,-9.6,0.8000000000000003,-1.0
-6.1875,4.0625,1.8,-0.7999999999999998,0.5625,-4.125,-6.3,-2.1999999999999997,1.0
-11.8125,0.125,0.6,-1.9000000000000004,0.625,-7.0625,-12.1,0.7000000000000002,-1.0
-18.875,2.5625,1.4,-2.1000000000000005,0.5625,-5.75,-19.1,-0.7999999999999998,1.0
-12.6875,4.875,1.6,-1.2999999999999998,1.0625,-10.8125,-12.6,-3.4,-1.0
14.0625,-13.25,-0.1,1.1999999999999993,-0.6875,6.125,13.4,13.8,-1.0
10.625,-10.0,-1.7,0.5999999999999996,-0.1875,-5.5625,11.3,7.6,1.0
5.0,-1.625,-0.1,-0.10000000000000053,0.0,-10.125,4.8,1.8000000000000003,-1.0
12.25,-6.9375,-1.5999999999999999,0.5,-0.8125,-14.9375,11.4,6.2,1.0
15.125,-1.3125,-1.0999999999999999,1.3999999999999995,-0.9375,-1.625,15.3,0.10000000000000053,-1.0
15.75,-8.625,-1.4,1.1999999999999993,-0.9375,6.625,15.4,7.6,1.0
7.875,-7.25,-2.1999999999999997,0.39999999999999947,-0.3125,-0.9375,8.1,4.9,-1.0
6.9375,3.5625,1.9000000000000001,0.8999999999999995,0.0,2.4375,8.2,-2.8999999999999995,1.0
15.75,-8.625,-1.4,1.1999999999999993,-0.9375,6.625,15.4,7.6,-1.0
9.5625,-6.4375,-0.9,0.39999999999999947,-0.4375,-1.5625,10.0,5.2,1.0
8.5625,-5.125,-1.9,0.39999999999999947,-0.5625,-2.0,8.8,3.0,-1.0
3.25,-1.75,-0.30000000000000004,0.09999999999999964,-0.5,-4.5,4.3,0.40000000000000036,1.0
13.5625,1.4375,1.4000000000000001,0.8999999999999995,-0.25,-3.75,14.5,-1.0,-1.0
15.9375,-4.8125,1.2000000000000002,1.5,-0.625,-14.875,16.7,5.3,1.0
12.25,-6.9375,-1.5999999999999999,0.5,-0.8125,-14.9375,11.4,6.2,-1.0
15.125,-1.3125,-1.0999999999999999,1.3999999999999995,-0.9375,-1.625,15.3,0.10000000000000053,1.0
1.3125,-8.6875,0.6000000000000001,0.09999999999999964,-1.125,-10.75,1.7999999999999998,8.8,-1.0
12.5,-6.875,-1.1,1.0999999999999996,-0.4375,11.125,11.100000000000001,7.199999999999999,-1.0
11.875,0.4375,-0.7999999999999999,1.2999999999999998,-0.4375,2.875,11.0,-0.2999999999999998,1.0
9.0,-5.1875,-1.2999999999999998,0.40000000000000036,-0.3125,-10.4375,7.1000000000000005,5.8,1.0
5.3125,-3.375,-1.6,0.2999999999999998,-0.0625,2.5,4.5,2.5999999999999996,-1.0
13.3125,-7.8125,0.6000000000000001,1.0,0.125,6.5,13.0,8.8,-1.0
8.6875,-10.0,-0.7000000000000001,0.9000000000000004,-0.75,11.5625,8.6,9.399999999999999,1.0
7.375,-8.25,-1.4,0.5,0.3125,-1.0625,7.0,7.199999999999999,-1.0
4.625,-5.5,-1.9,0.2999999999999998,0.1875,3.5625,3.8000000000000003,4.5,1.0
7.375,-8.25,-1.4,0.5,0.3125,-1.0625,7.0,7.199999999999999,1.0
6.4375,-0.1875,1.1,0.5999999999999996,0.625,10.3125,6.1000000000000005,1.6999999999999997,1.0
-3.25,1.75,0.30000000000000004,-0.09999999999999964,0.5,4.5,-4.3,-0.40000000000000036,-1.0
1.3125,-1.9375,0.4,0.09999999999999964,0.9375,-6.0625,1.7000000000000002,2.0,-1.0
6.125,-5.5625,-0.7000000000000001,0.5,-0.125,-1.0625,6.4,4.7,1.0
5.3125,-3.375,-1.6,0.2999999999999998,-0.0625,2.5,4.5,2.5999999999999996,1.0
4.625,-5.5,-1.9,0.2999999999999998,0.1875,3.5625,3.8000000000000003,4.5,-1.0
-1.3125,8.6875,-0.6000000000000001,-0.09999999999999964,1.125,10.75,-1.7999999999999998,-8.8,1.0
7.375,-1.3125,-1.3,0.8000000000000007,0.375,22.3125,6.800000000000001,0.5999999999999996,-1.0
7.3125,-0.125,0.8,0.5,0.5,20.4375,6.7,1.5999999999999996,1.0
4.0,5.3125,-2.2,0.20000000000000018,1.0625,13.25,2.7,-6.2,-1.0
0.0,6.75,-0.2,0.0,2.0625,4.6875,-0.09999999999999964,-6.8,-1.0
7.375,-1.3125,-1.3,0.8000000000000007,0.375,22.3125,6.800000000000001,0.5999999999999996,1.0
3.5,7.375,0.8,-0.1999999999999993,1.5,11.1875,3.1000000000000005,-6.2,-1.0
3.3125,3.1875,-2.5,0.20000000000000018,1.3125,14.3125,2.0000000000000004,-4.3,-1.0
6.0625,0.4375,-2.0,0.40000000000000036,1.4375,9.6875,5.2,-1.6,1.0
0.0,6.75,-0.2,0.0,2.0625,4.6875,-0.09999999999999964,-6.8,1.0
4.8125,3.125,-1.3,0.40000000000000036,1.0,9.6875,4.6000000000000005,-4.1,-1.0
9.875,3.25,0.39999999999999997,0.5,1.3125,-3.375,9.5,-2.4,-1.0
6.0625,4.75,0.9000000000000001,0.7000000000000002,1.25,27.5625,5.9,-3.7,1.0
7.3125,1.625,-0.1,0.5,1.125,10.875,6.1000000000000005,-0.5,-1.0
5.0,4.0,-1.2,0.20000000000000018,1.1875,13.6875,3.9000000000000004,-4.0,1.0
4.8125,3.125,-1.3,0.40000000000000036,1.0,9.6875,4.6000000000000005,-4.1,1.0
5.0,-2.75,-1.0,0.20000000000000018,-0.875,9.0,4.0,2.8,1.0
4.0,-1.4375,-2.0,0.20000000000000018,-1.0,8.5625,2.8,0.5999999999999999,-1.0
3.3125,-3.5625,-2.3,0.20000000000000018,-0.75,9.625,2.1,2.5,-1.0
1.5,1.25,1.8,-0.5999999999999996,-0.625,1.75,1.2000000000000002,0.7999999999999998,1.0
0.0,-6.75,0.2,0.0,-2.0625,-4.6875,0.09999999999999964,6.8,1.0
9.875,-3.5,0.6,0.5,-0.75,-8.0625,9.6,4.4,-1.0
11.125,2.6875,-0.2,1.2000000000000002,-0.6875,12.375,10.4,-2.2,-1.0
6.0625,-6.3125,-1.8,0.40000000000000036,-0.625,5.0,5.3,5.199999999999999,1.0
4.8125,-3.625,-1.1,0.40000000000000036,-1.0625,5.0,4.7,2.6999999999999997,1.0
0.0,-6.75,0.2,0.0,-2.0625,-4.6875,0.09999999999999964,6.8,-1.0
7.375,-8.0625,-1.1,0.8000000000000007,-1.6875,17.625,6.9,7.3999999999999995,1.0
4.8125,-3.625,-1.1,0.40000000000000036,-1.0625,5.0,4.7,2.6999999999999997,-1.0
-1.3125,1.9375,-0.4,-0.09999999999999964,-0.9375,6.0625,-1.7000000000000002,-2.0,1.0
6.0625,-2.0,1.1,0.7000000000000002,-0.8125,22.875,6.0,3.0999999999999996,1.0
3.5,0.625,1.0,-0.1999999999999993,-0.5625,6.5,3.2,0.5999999999999999,-1.0
7.375,-8.0625,-1.1,0.8000000000000007,-1.6875,17.625,6.9,7.3999999999999995,-1.0
9.4375,-5.5625,0.8,0.7999999999999998,-0.3125,-8.5,10.8,5.0,-1.0
8.625,-6.9375,0.5,0.2999999999999998,-0.125,-6.8125,8.7,7.300000000000001,-1.0
-5.0,1.625,0.1,0.10000000000000053,0.0,10.125,-4.8,-1.8000000000000003,1.0
6.875,-7.1875,0.30000000000000004,0.7999999999999998,-0.5,5.75,7.4,6.9,-1.0
5.625,-4.0625,1.3,1.0,-0.375,22.4375,7.2,3.7,1.0
4.5625,-4.8125,-0.8,0.5,-0.4375,8.5625,5.2,3.4,1.0
10.5625,-0.5,0.2,1.2000000000000002,-0.0625,7.3125,11.0,0.19999999999999973,-1.0
4.6875,-0.3125,0.8999999999999999,0.7999999999999998,0.125,15.9375,5.6000000000000005,0.2999999999999998,1.0
2.75,0.3125,1.3,0.40000000000000036,-0.3125,8.375,3.7,0.0,1.0
3.0625,-1.4375,1.2,0.10000000000000053,-0.125,6.0625,4.4,1.2,-1.0
7.125,-2.3125,1.0,0.2999999999999998,-1.0,9.8125,7.800000000000001,2.6,-1.0
8.625,-6.9375,0.5,0.2999999999999998,-0.125,-6.8125,8.7,7.300000000000001,1.0
1.9375,5.1875,2.0,1.0,0.0,12.5625,3.4000000000000004,-4.699999999999999,-1.0
10.5625,-0.5,0.2,1.2000000000000002,-0.0625,7.3125,11.0,0.19999999999999973,1.0
10.6875,0.625,0.0,1.5,-0.25,11.9375,11.600000000000001,-1.6,-1.0
7.125,-2.3125,1.0,0.2999999999999998,-1.0,9.8125,7.800000000000001,2.6,1.0
5.8125,-8.125,-0.8,1.0999999999999996,-0.9375,14.0,5.6,7.6,1.0
10.5,-7.125,-1.6,1.5,-0.1875,10.8125,10.1,6.0,-1.0
8.0,-10.8125,-2.0,1.5999999999999996,-0.5,14.9375,6.199999999999999,10.6,1.0
-1.5,-1.25,-1.8,0.5999999999999996,0.625,-1.75,-1.2000000000000002,-0.7999999999999998,-1.0
3.625,0.5,-1.1,1.0999999999999996,0.3125,14.625,3.1999999999999997,-1.1,1.0
9.875,-2.375,-0.7,1.9000000000000004,-0.4375,-6.0625,9.5,2.1,-1.0
3.0625,-2.0625,-0.10000000000000009,1.2999999999999998,-0.3125,10.75,3.0999999999999996,1.9,1.0
